Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
net.zypr.api.vo.GeographyVO,net.zypr.api.exceptions.APIProtocolException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.InfoUserTypeVO,net.zypr.api.vo.AddressVO,0,0,0,1,1,0,1,1,0,0,0,[  ],2,[  toJSON clone ]
net.zypr.api.vo.ServiceStatusVO,net.zypr.api.exceptions.APIProtocolException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.Protocol,org.apache.http.conn.ClientConnectionManager,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getSchemeRegistry shutdown ]
net.zypr.api.API,org.json.simple.JSONArray,1,0,0,0,0,0,0,0,1,1,0,[  ],2,[  size get ]
net.zypr.api.Protocol$2,org.apache.http.HttpResponse,1,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getEntity setEntity ]
net.zypr.api.vo.CategoryVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.bgprocesses.MessageRetriever,net.zypr.api.Session,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  addMessages ]
net.zypr.api.Media,net.zypr.api.enums.APIVerbs,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.enums.MeasurementSystem,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
net.zypr.api.vo.InfoPOITypeVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.Protocol,org.apache.http.params.HttpParams,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
net.zypr.api.vo.VoiceCommandVO,net.zypr.api.enums.VoiceCommandResponse,0,0,0,1,1,0,0,1,0,0,1,[  valueOf ],1,[  toString ]
net.zypr.api.Protocol,org.json.simple.parser.JSONParser,1,0,0,0,0,0,1,0,1,0,0,[  ],1,[  parse ]
net.zypr.api.vo.ActionHandlerVO,org.json.simple.JSONObject,1,0,0,1,1,0,1,0,1,0,0,[  ],2,[  get put ]
net.zypr.api.vo.AddressVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.vo.ShopCartVO,org.json.simple.JSONObject,1,0,0,1,1,0,1,0,1,1,0,[  ],2,[  get put ]
net.zypr.api.vo.ItemVO,net.zypr.api.enums.MessageType,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.ShopItemVO,net.zypr.api.vo.ShopPriceVO,0,0,0,1,1,0,1,1,0,0,0,[  ],1,[  toJSON ]
net.zypr.api.vo.ContextDataVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.vo.GeographyVO,net.zypr.api.vo.GenericVO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.TextToSpeechVO,net.zypr.api.vo.GenericVO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.API$1,net.zypr.api.enums.StatusCode,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.ContextDataVO,org.json.simple.JSONObject,1,0,0,1,0,0,1,0,1,0,0,[  ],1,[  put ]
net.zypr.api.vo.ManuverVO,net.zypr.api.enums.CardinalDirection,0,0,0,1,1,0,0,1,0,0,1,[  valueOf ],0,[  ]
net.zypr.api.vo.MediaInfoVO,net.zypr.api.exceptions.APIProtocolException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.Map,net.zypr.api.enums.APIVerbs,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
