Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem$CheckedMenuItemBehavior,org.apache.wicket.markup.html.IHeaderResponse,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  renderOnLoadJavascript ]
org.wicketstuff.yui.markup.html.calendar.Calendar,org.wicketstuff.yui.markup.html.contributor.YuiHeaderContributor,0,0,0,0,0,0,0,0,0,0,1,[  forModule ],0,[  ]
org.wicketstuff.yui.markup.html.slider.YuiSlider$1,org.wicketstuff.yui.markup.html.slider.YuiSliderSettings,0,0,0,0,1,0,0,1,0,0,0,[  ],3,[  getStartValue getLength getTickValue ]
org.wicketstuff.yui.markup.html.menu2.action.ExternalLinkAction,org.apache.wicket.model.Model,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.behavior.resize.YuiResize,org.apache.wicket.ResourceReference,1,0,0,0,0,0,1,1,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenuBar$1,org.apache.wicket.behavior.AttributeAppender,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.behavior.dragdrop.YuiDDList$2,org.apache.wicket.behavior.IBehavior,1,0,0,0,0,1,0,0,1,1,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenuGroup$1,org.apache.wicket.markup.html.list.ListItem,1,0,0,0,1,0,0,0,1,0,0,[  ],4,[  add setRenderBodyOnly getIndex getModelObject ]
org.wicketstuff.yui.markup.html.sort.SortBox$Box,org.apache.wicket.AttributeModifier,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem$YuiMenuPathEmpty,org.wicketstuff.yui.markup.html.menu.AbstractYuiMenuItem$YuiMenuPath,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropPlayer$1,org.wicketstuff.yui.markup.html.dragdrop.DragDropPlayer,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  getDragDropPlayerInitializationScript ]
org.wicketstuff.yui.markup.html.menu2.YuiMenuBarItem,org.wicketstuff.yui.markup.html.menu2.YuiMenuBarItem$2,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.anim.AnimText,org.wicketstuff.yui.markup.html.anim.AnimText$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropPlayer,org.wicketstuff.yui.markup.html.dragdrop.DragableSlotList,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getId ]
org.wicketstuff.yui.markup.html.carousel.YuiCarousel,org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderContributor,0,0,0,0,0,0,0,0,0,0,1,[  addModule ],0,[  ]
org.wicketstuff.yui.markup.html.slider.YuiSlider,org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderModule$ModuleType,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenu,org.apache.wicket.markup.html.WebMarkupContainer,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  add ]
org.wicketstuff.yui.markup.html.slider.Slider$6,org.wicketstuff.yui.markup.html.slider.Slider,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.list.YuiDDListView$3,org.wicketstuff.yui.markup.html.list.YuiDDListView,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  getList ]
org.wicketstuff.yui.markup.html.selection.Selection,org.wicketstuff.yui.markup.html.selection.Selection$3,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropGroup,org.apache.wicket.markup.html.WebMarkupContainer,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
