Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.jclouds.azureblob.binders.BindAzureBlobMetadataToRequest,org.jclouds.azureblob.binders.BindAzureBlobMetadataToRequest$1,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobUtil,java.net.URI,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.azureblob.AzureBlobAsyncClient,0,0,0,0,0,1,0,1,1,1,0,[  ],10,[  listBlobs blobExists listContainers deleteContainer createContainer containerExists deleteBlob getBlobProperties getBlob putBlob ]
org.jclouds.azureblob.binders.BindAzureBlobMetadataToRequest$1,org.jclouds.azureblob.domain.BlobType,0,0,0,0,0,0,0,0,1,0,1,[  values ],1,[  ordinal ]
org.jclouds.azureblob.xml.AccountNameEnumerationResultsHandler,org.jclouds.azureblob.domain.ContainerProperties,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobProviderMetadata$Builder,org.jclouds.providers.internal.BaseProviderMetadata$Builder,1,1,0,1,0,0,0,0,1,0,0,[  ],8,[  console endpoint iso3166Codes defaultProperties name linkedServices apiMetadata homepage ]
org.jclouds.azureblob.blobstore.functions.ListBlobsResponseToResourceList,org.jclouds.blobstore.domain.StorageType,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.ListOptionsToListBlobsOptions,org.jclouds.blobstore.options.ListContainerOptions,1,0,0,0,1,0,0,0,1,1,0,[  ],5,[  isRecursive getMarker isDetailed getMaxResults getDir ]
org.jclouds.azureblob.AzureBlobClient,org.jclouds.azureblob.domain.BlobProperties,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.binders.BindAzureBlobMetadataToRequest,org.jclouds.azureblob.blobstore.functions.AzureBlobToBlob,0,0,0,0,1,0,0,1,1,1,0,[  ],1,[  apply ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.blobstore.BlobStoreContext,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobProviderMetadata$Builder,org.jclouds.providers.ProviderMetadata,1,0,0,1,1,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.xml.ContainerNameEnumerationResultsHandler,org.xml.sax.Attributes,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  getValue ]
org.jclouds.azureblob.functions.ParseBlobPropertiesFromHeaders,org.jclouds.blobstore.functions.ParseSystemAndUserMetadataFromHeaders,1,0,0,0,1,0,0,1,1,0,0,[  ],2,[  apply setContext ]
org.jclouds.azureblob.blobstore.AzureBlobStore$1,com.google.common.collect.Iterables,1,0,0,0,0,0,0,0,0,0,1,[  transform ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore$1,com.google.common.base.Function,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore$1,org.jclouds.blobstore.domain.internal.PageSetImpl,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.BlobType,com.google.common.base.CaseFormat,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  to ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore$1,org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,0,0,0,0,1,0,0,1,0,0,1,[  access$000 ],0,[  ]
org.jclouds.azureblob.binders.BindAzureBlobMetadataToRequest,org.jclouds.azureblob.domain.MutableBlobProperties,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getType ]
org.jclouds.azureblob.config.AzureBlobModule$AzureBlobFactory,org.jclouds.azureblob.domain.internal.AzureBlobImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.azureblob.options.ListBlobsOptions,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  includeMetadata ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.azureblob.domain.AzureBlob,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.BlobToAzureBlob,org.jclouds.io.Payload,1,0,0,0,0,0,0,0,1,1,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobProviderMetadata,org.jclouds.azureblob.AzureBlobProviderMetadata$Builder,0,0,0,1,1,0,1,0,1,0,0,[  ],1,[  fromProviderMetadata ]
org.jclouds.azureblob.blobstore.strategy.FindMD5InBlobProperties,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobApiMetadata$Builder,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
