Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.mr.core.util.patterns.flow.ConfigurationLoader$StringCondition,org.mr.core.util.patterns.flow.ConfigurationLoader$1,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.stats.cmc.GetStatsJMX,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  getSingletonRepository ]
org.mr.core.net.HTTPTransportImpl,java.nio.ByteBuffer,1,0,0,0,0,0,0,0,1,0,1,[  allocate ],4,[  get flip put remaining ]
org.mr.core.groups.MutlicastGroupManager,org.mr.core.groups.GroupReactor,0,0,0,0,0,0,1,0,1,1,0,[  ],3,[  setSocket registerListenerToSubject start ]
org.mr.api.jms.MantaTopicConnection,org.mr.MantaAgent,0,0,0,0,0,0,0,0,0,0,0,[  ],1,[  getMessageId ]
org.mr.api.simple.Subscriber,javax.jms.Topic,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.kernel.services.topics.TopicService,org.mr.kernel.services.PayLoadSelector,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  accept ]
org.mr.kernel.services.topics.VirtualTopicManager,org.mr.kernel.services.topics.TopicService,0,0,0,1,1,0,0,0,1,1,0,[  ],6,[  addConsumer removeConsumer publish getServiceName removeDurableConsumer getConsumersByAgentId ]
org.mr.api.jms.MantaConnectionConsumer,javax.jms.ServerSessionPool,1,0,0,1,1,0,0,1,1,0,0,[  ],1,[  getServerSession ]
org.mr.core.util.xml.sax.QueueContentHandler,org.mr.core.util.xml.sax.QueueContentHandler$EndDTD,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.mr.api.simple.Consumer,javax.jms.JMSException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.MantaAgent,org.mr.kernel.services.queues.QueueServiceFactory,0,0,0,0,0,0,0,0,1,1,0,[  ],0,[  ]
org.mr.kernel.control.ControlSignalMessageConsumer,org.mr.core.protocol.DeadEndRecipient,0,0,0,0,0,0,0,0,1,0,1,[  createDeadEndRecipient ],0,[  ]
org.mr.api.jms.selector.syntax.InExpression,org.mr.api.jms.selector.syntax.TypeCaster,0,0,0,0,0,0,0,0,0,0,1,[  castToString ],0,[  ]
org.mr.core.protocol.MantaBusMessageUtil$1,org.mr.api.jms.MantaMessage,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getJMSTimestamp ]
org.mr.api.jms.MantaMessage,javax.jms.Message,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.dmf.DataManipulationFramework,org.mr.core.util.exceptions.CreationException,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaXASession,org.mr.api.jms.MantaSession,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.delivery.PostOffice,org.mr.kernel.world.WorldModeler,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.net.IGDPortMapper,org.mr.SingletonRepository,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getConfigManager ]
org.mr.core.util.SynchronizedQueue,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.api.jms.selector.syntax.MathOperator,org.mr.api.jms.selector.syntax.BinaryOperator,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaConnectionConsumer,org.mr.api.jms.MantaSession,0,0,0,1,0,0,0,1,0,1,0,[  ],2,[  addConsumerMessage createConsumer ]
org.mr.api.jms.MantaRequestor,javax.jms.Message,1,0,0,1,1,0,0,0,1,0,0,[  ],3,[  setJMSCorrelationID setJMSReplyTo getJMSCorrelationID ]
org.mr.core.util.xml.sax.WellFormedContentHandler$EndCDATA,org.mr.core.util.xml.sax.WellFormedContentHandler$1,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.selector.syntax.Literal,org.mr.api.jms.selector.syntax.Literal$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.core.net.IndirectTransport,org.mr.core.net.TransportInfo,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.kernel.services.topics.VirtualTopicManager,org.mr.kernel.services.ServiceConsumer,0,0,0,0,1,0,0,0,1,1,0,[  ],2,[  getServiceName getAgentName ]
org.mr.indexing.WBManager,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  getSingletonRepository ]
org.mr.kernel.world.cmc.GetWorldModelerVersionJMX,org.mr.kernel.world.WorldModeler,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getVersion ]
org.mr.core.net.AgentMonitorManager$6,org.mr.core.net.AgentStateListener,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.core.net.TransportTable,org.mr.core.net.TransportTypeable,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getTransportType ]
org.mr.core.util.xml.sax.QueueContentHandler$Characters,org.mr.core.util.xml.sax.QueueContentHandler$SaxEvent,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.simple.Publisher,javax.jms.JMSException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.SingletonRepository,org.mr.core.stats.StatManager,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.kernel.world.cmc.UpdateWorldModelerJMX,org.apache.commons.logging.Log,1,0,0,0,0,0,0,1,0,0,0,[  ],0,[  ]
org.mr.core.persistent.db.DBPersistencyProxy,java.sql.SQLException,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getMessage ]
org.mr.kernel.control.ControlSignalMessageSender,org.mr.core.util.byteable.ByteableMap,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  put ]
org.mr.core.groups.GroupReactor,org.mr.core.groups.GroupKey,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.core.groups.GroupReactor,org.mr.core.groups.GroupMessageListener,0,0,0,0,1,0,0,0,1,1,0,[  ],1,[  onMessage ]
org.mr.DynamicRepository,org.mr.core.configuration.ConfigurationElement,0,0,0,0,0,0,0,0,1,1,0,[  ],3,[  getValue getSubConfigurationElements getSubConfigurationElementByName ]
org.mr.core.net.NetworkSelector$2,org.mr.core.util.ActiveObject,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.net.TransportTable,java.net.SocketAddress,1,0,0,1,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.util.patterns.flow.DefaultFlow,org.mr.core.util.patterns.flow.Condition,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.MantaAgent,org.mr.indexing.WBManager,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MessageListenerAdapter,javax.jms.Message,1,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.mr.core.net.IndirectTransport,org.mr.core.stats.StatManager,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.stats.cmc.CMCAgentStats,org.mr.core.util.byteable.Byteable,0,0,1,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.services.queues.VirtualQueuesManager,org.mr.kernel.services.queues.QueueSubscriberManager,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.selector.syntax.MantaLong,org.mr.api.jms.selector.syntax.MantaDouble,0,0,0,1,0,0,1,0,1,1,0,[  ],7,[  add equal subtract divide less multiply greater ]
org.mr.core.net.IGDPortMapper,java.net.InetAddress,1,0,0,0,1,0,0,0,1,0,1,[  getByName ],1,[  getHostAddress ]
org.mr.kernel.services.ServiceActorControlCenter,org.mr.kernel.control.ControlSignalMessageSender,0,0,0,1,1,0,1,1,1,0,0,[  ],3,[  recallDurableSubscription recallService advertiseService ]
org.mr.api.jms.MantaXAResource,javax.transaction.xa.XAException,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.kernel.services.ServiceProducer,org.mr.core.util.byteable.ByteableRegistry,0,0,0,0,0,0,0,0,0,0,1,[  registerByteableFactory ],0,[  ]
org.mr.core.util.patterns.flow.ConfigurationLoader,org.mr.core.util.patterns.flow.DefaultFlow,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.core.net.TransportProvider,org.mr.core.net.LocalTransport,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaMessageProducer,javax.jms.MessageProducer,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.cmc.CMCRequest,org.mr.core.util.byteable.ByteableInputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],4,[  readLong readByteable readByte readASCIIString ]
org.mr.api.blocks.ScalableDispatcher,org.apache.commons.logging.Log,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  isErrorEnabled error ]
org.mr.core.net.AgentMonitorManager,org.mr.core.util.ActiveObject,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  call ]
org.mr.kernel.services.topics.VirtualTopicManager,org.mr.SingletonRepository,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getConfigManager getWorldModeler ]
org.mr.MantaAgent,org.mr.core.configuration.ConfigManager,0,0,0,0,0,0,1,0,1,0,0,[  ],3,[  getIntProperty getStringProperty getBooleanProperty ]
org.mr.core.net.NetworkManager,org.mr.core.net.CNLMessage,0,0,0,0,1,0,1,0,1,0,0,[  ],11,[  getDestAddress getType buffers use getMessageMD5 valueAsBuffers getSourceAddress unuse setBusMessage isTCP getPartialMD5 ]
org.mr.core.util.PrioritizedList$PriorityIterator,org.mr.core.util.PrioritizedList,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaFileMessage,org.mr.core.util.byteable.ByteableRegistry,0,0,0,0,0,0,0,0,0,0,1,[  registerByteableFactory ],0,[  ]
org.mr.core.util.byteable.ByteableRegistry,org.mr.api.jms.MantaObjectMessage,0,0,0,0,0,0,0,0,0,0,1,[  register ],0,[  ]
org.mr.api.jms.MantaXASession,javax.jms.XAQueueSession,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.selector.syntax.LikeExpression,org.mr.api.jms.selector.syntax.TypeCaster,0,0,0,0,0,0,0,0,0,0,1,[  castToString ],0,[  ]
org.mr.api.jms.selector.syntax.MantaLong,org.mr.api.jms.selector.syntax.MantaBoolean,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.net.NetworkSelector$2,org.mr.core.net.NetworkSelector,0,0,0,0,1,0,0,1,1,0,1,[  access$100 ],0,[  ]
org.mr.kernel.control.ControlSignalMessageConsumer,org.mr.kernel.IncomingMessageListenerRegister,0,0,0,0,0,0,0,0,0,0,1,[  setControlRouter ],0,[  ]
org.mr.core.util.byteable.ByteBufferPool,org.mr.core.util.SynchronizedQueue,0,0,0,0,0,0,1,1,0,0,0,[  ],3,[  enqueue size dequeue ]
org.mr.api.jms.MantaDestination,javax.naming.Referenceable,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaMessageConsumer,org.mr.MantaException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getMessage ]
org.mr.core.protocol.DeadEndRecipient,org.mr.core.util.byteable.Byteable,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.net.NetworkSelector$3,org.mr.core.util.ActiveObject,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaTextMessage,org.mr.core.util.byteable.ByteableOutputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  flush writeUTF ]
org.mr.core.stats.StatManager,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.kernel.IncomingClientMessageRouter,org.mr.MessageManipulator,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  manipulate ]
org.mr.core.util.byteable.ByteableRegistry,org.mr.core.net.SimpleMantaAddress,0,0,0,0,0,0,0,0,0,0,1,[  register ],0,[  ]
org.mr.kernel.world.WorldModeler,org.mr.kernel.world.MantaDomain,0,0,0,1,0,0,1,0,1,1,0,[  ],9,[  getAgentTransportInfoList removeService removeAgent addService addAgentIfNeeded getServices getAgents addAgent getService ]
org.mr.core.net.Transport,org.mr.core.stats.StatManager,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  addMessageSample ]
org.mr.core.net.LocalTransport,java.net.SocketAddress,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.util.xml.sax.MultiplexerContentHandler,org.xml.sax.ext.LexicalHandler,1,0,1,0,0,0,0,0,1,1,0,[  ],7,[  startCDATA startEntity comment endCDATA endEntity startDTD endDTD ]
org.mr.api.jms.MantaConnection,javax.jms.ConnectionMetaData,1,0,0,1,0,0,0,1,0,0,0,[  ],0,[  ]
org.mr.core.util.byteable.ByteableText,org.mr.core.util.byteable.Byteable,0,0,1,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.net.LocalTransport,org.mr.core.net.TransportInfo,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.util.byteable.ByteableList,org.mr.core.util.byteable.ByteableInputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  readByteable readInt ]
org.mr.kernel.services.ServiceActorInfoContainer,org.mr.core.util.byteable.ByteableOutputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  writeByteable ]
org.mr.kernel.delivery.PostOfficeBox,org.mr.core.util.PrioritizedList,0,0,0,0,0,0,1,0,1,0,0,[  ],2,[  iterator addAll ]
org.mr.api.jms.selector.parser.SelectorLexer,antlr.InputBuffer,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.net.NetworkManager,org.mr.core.net.TransportInfo,0,0,0,0,1,0,0,0,1,1,0,[  ],3,[  getSocketAddress getTransportInfoType toString ]
org.mr.kernel.services.queues.QueueSubscriberManager,org.mr.kernel.services.queues.QueueService,0,0,0,0,1,0,0,1,1,0,0,[  ],2,[  getQueueMaster getServiceName ]
org.mr.kernel.delivery.PostOfficeBox,org.mr.kernel.delivery.PostOffice,0,0,0,0,0,0,0,0,1,0,1,[  prepareMessageShallowCopy ],1,[  handleRecipientDown ]
org.mr.core.net.AgentMonitorManager$2,org.mr.core.net.AgentMonitorManager,0,0,0,0,1,0,0,1,1,0,1,[  access$100 ],0,[  ]
org.mr.core.util.ObjectPool,org.apache.commons.logging.Log,1,0,0,0,0,0,0,1,0,0,0,[  ],4,[  debug isDebugEnabled isFatalEnabled fatal ]
org.mr.core.util.StageExecutionThread,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.kernel.services.topics.TopicServiceFactory,org.mr.kernel.services.MantaService,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaTemporaryTopic,org.mr.api.jms.MantaConnection,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  deleteTempTopic ]
org.mr.api.jms.selector.syntax.Equal,org.mr.api.jms.selector.syntax.LogicalOperator,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.util.xml.sax.SAXManipulator,org.mr.core.util.xml.XMLManipulator,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaXAResource,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getMessageId ]
org.mr.core.persistent.PersistentManagerFactory,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.indexing.WBAdvertiser,org.mr.MantaAgent,0,0,0,0,1,0,0,0,1,0,1,[  getInstance ],4,[  getAgentName getDomainName send getSingletonRepository ]
org.mr.plugins.discovery.AutoDiscoveryPlugin,org.mr.core.net.TransportType,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.net.NetworkSelector$2,java.nio.channels.SelectableChannel,1,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.kernel.UniqueIDGenerator,org.mr.core.util.SystemTime,0,0,0,0,0,0,0,0,0,0,1,[  currentTimeMillis ],0,[  ]
org.mr.api.jms.MantaQueueBrowser,org.mr.core.protocol.MantaBusMessage,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.mr.api.jms.MantaConnection,javax.jms.Session,1,0,0,1,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaConnectionConsumer$IMessageQueueListenerWrapper,javax.jms.JMSException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MessageListenerAdapter,org.mr.core.util.byteable.Byteable,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.cmc.CMCMessageTransformer,org.mr.core.cmc.CMCMessage,0,0,0,1,1,0,0,0,1,1,0,[  ],0,[  ]
org.mr.core.net.Transport$BacklogItem,org.mr.core.net.CNLMessage,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.indexing.WBAdvertiser,org.apache.commons.logging.Log,1,0,0,0,0,0,0,1,0,0,0,[  ],6,[  warn debug isInfoEnabled isWarnEnabled isDebugEnabled info ]
org.mr.api.jms.selector.parser.SelectorParser,org.mr.api.jms.selector.syntax.SelectorException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.core.net.TransportInfo,org.mr.core.util.byteable.Byteable,0,0,1,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.util.patterns.flow.DefaultFlow$Step,org.mr.core.util.patterns.flow.DefaultFlow,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaRequestor,javax.jms.TemporaryQueue,1,0,0,0,0,0,0,1,0,0,0,[  ],1,[  delete ]
org.mr.core.util.xml.sax.QueueContentHandler,org.mr.core.util.xml.sax.QueueContentHandler$StartDTD,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.mr.kernel.control.ControlSignalMessageConsumer,org.mr.indexing.WBHandler,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  messageArrived ]
org.mr.api.blocks.ScalableDispatcher,javax.jms.MessageListener,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.SingletonRepository,org.mr.kernel.services.queues.VirtualQueuesManager,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.core.persistent.PersistentManager,java.nio.ByteBuffer,1,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.selector.syntax.GreaterEqual,org.mr.api.jms.selector.syntax.MantaBoolean,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.simple.Producer,javax.jms.MessageProducer,1,0,0,0,0,0,0,1,0,0,0,[  ],2,[  send close ]
org.mr.api.jms.selector.parser.SelectorParser,antlr.Token,1,0,0,0,1,0,0,0,1,0,0,[  ],3,[  getText getLine getColumn ]
org.mr.core.net.NetworkManager,org.mr.core.net.TransportImpl,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  setListener ]
org.mr.api.jms.selector.syntax.BetweenExpression,org.mr.api.jms.selector.syntax.MantaObject,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.indexing.WBAdvertiser,org.mr.indexing.messages.AgentRoleChanged,0,0,0,0,0,0,1,0,1,0,1,[  getTypeString ],5,[  setServiceActor setLease setOperation setDomainName getServiceActor ]
org.mr.api.jms.selector.syntax.LikeExpression,org.mr.api.jms.selector.syntax.IdentifierExpression,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.services.queues.QueueService,org.mr.core.protocol.MantaBusMessageUtil,0,0,0,0,0,0,0,0,0,0,1,[  sortMessagesBySendTime ],0,[  ]
org.mr.core.protocol.MantaBusMessage,org.mr.core.util.SystemTime,0,0,0,0,0,0,0,0,0,0,1,[  gmtCurrentTimeMillis ],0,[  ]
org.mr.kernel.services.queues.VirtualQueuesManager,org.mr.core.util.SystemTime,0,0,0,0,0,0,0,0,0,0,1,[  gmtCurrentTimeMillis ],0,[  ]
org.mr.api.jms.MantaMapMessage,javax.jms.JMSException,1,0,0,0,0,0,1,0,1,0,0,[  ],1,[  getMessage ]
org.mr.api.rmi.thin.ThinRMIMantarayImpl,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],10,[  unsubscribeFromTopic receive publish subscribeToTopic enqueueMessage advertiseService getAgentName getDomainName getSingletonRepository getService ]
org.mr.api.jms.MantaXAConnectionFactory,javax.naming.StringRefAddr,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.mr.api.blocks.ScalableDispatcher,javax.jms.MessageProducer,1,0,0,0,0,0,0,1,0,0,0,[  ],1,[  send ]
org.mr.core.net.AgentMonitor,org.mr.core.net.TransportStateListener,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.core.net.AgentMonitorManager$5,org.mr.core.net.AgentMonitorManager,0,0,0,0,1,0,0,1,1,0,1,[  access$400 ],0,[  ]
org.mr.api.jms.MantaTopicSubscriber,javax.jms.Destination,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaMessage,org.mr.core.util.byteable.ByteableOutputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],11,[  writeInt writeLong writeByte writeASCIIString writeByteable writeUTF writeShort writeFloat write writeBoolean writeDouble ]
org.mr.core.net.SSLTransportImpl$3,org.mr.core.net.SSLTransportImpl,0,0,0,0,1,0,0,1,1,0,1,[  access$100 ],0,[  ]
org.mr.SingletonRepository,org.mr.core.net.NetworkManager,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.kernel.delivery.PostOffice,org.mr.core.util.byteable.IncomingByteBufferPool,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  release ]
org.mr.kernel.delivery.PostOfficeBox,org.mr.core.util.SystemTime,0,0,0,0,0,0,0,0,0,0,1,[  gmtCurrentTimeMillis ],0,[  ]
org.mr.kernel.delivery.PostOfficeBox,org.mr.core.net.NetworkManager,0,0,0,0,0,0,0,1,0,0,0,[  ],2,[  addAgentStateListener removeAgentStateListener ]
org.mr.api.rmi.thin.ThinRMIMantarayImpl_Stub,java.rmi.server.RemoteStub,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.simple.Consumer,javax.jms.Queue,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.protocol.MessageTransformer,java.nio.ByteBuffer,1,0,0,1,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaDestinationFactory,org.mr.api.jms.MantaDestination,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.core.net.SimpleMantaAddress,org.mr.core.util.byteable.ByteableRegistry,0,0,0,0,0,0,0,0,0,0,1,[  registerByteableFactory ],0,[  ]
org.mr.core.log.LoggerLoader,org.mr.core.log.MantaLogAppender,0,0,0,0,0,0,0,0,0,0,1,[  setMantaName ],0,[  ]
org.mr.indexing.WBManager,org.apache.commons.logging.Log,1,0,0,0,0,0,0,1,0,0,0,[  ],4,[  warn isInfoEnabled isWarnEnabled info ]
org.mr.api.jms.selector.parser.TypeChecker,org.mr.api.jms.selector.parser.SelectorAST,0,0,0,0,1,0,0,0,1,0,0,[  ],4,[  getReturnType getType getText getContext ]
org.mr.api.jms.selector.parser.SelectorTreeParser,org.mr.api.jms.selector.syntax.SelectorException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.mr.MantaAgent,org.mr.DynamicRepository,0,0,0,1,0,0,1,1,0,0,0,[  ],2,[  init getImplementation ]
org.mr.MantaAgent,org.mr.kernel.DelayedMessageSender,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.mr.core.net.MWBTransportImpl,org.mr.core.net.CNLMessage,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  signMessage ]
org.mr.core.net.NetworkSelector$1,org.mr.core.net.NetworkSelector,0,0,0,0,1,0,0,1,1,0,1,[  access$000 ],0,[  ]
org.mr.core.net.IGDPortMapper,org.cybergarage.upnp.DeviceList,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  size getDevice ]
org.mr.core.util.byteable.ByteableByteArray,org.mr.core.util.byteable.ByteableRegistry,0,0,0,0,0,0,0,0,0,0,1,[  registerByteableFactory ],0,[  ]
org.mr.core.util.byteable.ByteableRegistry,javax.jms.JMSException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.util.byteable.UnboundedByteBufferPool,org.mr.core.util.SynchronizedQueue,0,0,0,0,0,0,1,1,0,0,0,[  ],3,[  enqueue dequeueNoBlock size ]
org.mr.api.jms.MantaConnectionConsumer$IMessageTopicListenerWrapper,javax.jms.Destination,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.api.jms.MantaMessageProducer,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,0,[  ],3,[  recallService advertiseService getService ]
org.mr.plugins.discovery.AutoDiscoveryPlugin,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.core.net.NetworkManager,org.mr.core.net.AgentMonitorManager,0,0,0,0,0,0,1,1,0,0,0,[  ],5,[  addTransport removeMonitor addMonitor getAgentState removeTransport ]
org.mr.kernel.control.ControlSignalMessageSender,org.mr.kernel.control.ControlSignal,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  getParams ]
org.mr.api.jms.selector.syntax.Operator,org.mr.api.jms.selector.syntax.Expression,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.services.topics.TopicService,org.mr.kernel.services.topics.TopicServiceMBean,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.services.ServiceConsumer,org.mr.MantaAgent,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  getDomainName ]
org.mr.api.jms.MantaSession,org.mr.api.jms.MantaStreamMessage,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  writeObject ]
org.mr.api.jms.selector.syntax.Subtract,org.mr.api.jms.selector.syntax.Expression,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.mr.core.net.TransportTable,org.apache.commons.logging.LogFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLog ],0,[  ]
org.mr.core.util.SynchronizedPriorityQueue,org.mr.core.util.SynchronizedQueue,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.MantaMapMessage,org.mr.core.util.byteable.Byteable,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.api.jms.selector.syntax.Identifier,org.mr.api.jms.selector.syntax.MantaObject,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
org.mr.SingletonRepository,org.mr.kernel.world.WorldModeler,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.mr.core.util.xml.sax.QueueContentHandler$SaxLexicalEvent,org.mr.core.util.xml.sax.QueueContentHandler$SaxEvent,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.mr.kernel.world.cmc.GetServiceParticipationJMX,org.mr.SingletonRepository,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getWorldModeler ]
