Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
com.browseengine.bobo.facets.impl.FacetHitcountComparatorFactory,com.browseengine.bobo.api.BrowseFacet,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.FacetHitcountComparatorFactory,com.browseengine.bobo.api.ComparatorFactory,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.impl.BrowseServiceImpl,org.apache.lucene.index.IndexReader,1,0,0,0,0,0,0,0,1,0,2,[  indexExists open ],1,[  close ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$1,com.browseengine.bobo.facets.FacetCountCollector,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.SortCollector,com.browseengine.bobo.api.BrowseHit,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.FacetRangeOrFilter$FacetOrDocIdSetIterator,com.browseengine.bobo.util.BigSegmentedArray,0,0,0,0,0,0,0,1,0,0,0,[  ],1,[  findValues ]
com.browseengine.bobo.service.BrowseServiceFactory,com.browseengine.bobo.api.BrowseException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.RangeFacetCountCollector,com.browseengine.bobo.util.BigSegmentedArray,0,0,0,0,0,0,0,1,0,0,0,[  ],1,[  get ]
com.browseengine.bobo.facets.impl.MultiValueFacetHandler,com.browseengine.bobo.facets.filter.MultiValueFacetFilter,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.FacetOrFilter$FacetOrRandomAccessDocIdSet,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,1,0,1,0,1,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoFacetCountCollector,com.browseengine.bobo.facets.impl.GeoFacetCountCollector$GeoRange,0,0,0,1,0,0,1,1,1,0,0,[  ],3,[  getLat getRad getLon ]
com.browseengine.bobo.facets.impl.FacetHitcountComparatorFactory$1,com.browseengine.bobo.util.IntBoundedPriorityQueue$IntComparator,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,org.apache.lucene.search.SortField,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoSimpleFacetCountCollector,com.browseengine.bobo.facets.data.TermStringList,0,0,0,0,0,0,1,1,0,0,0,[  ],4,[  iterator size addAll get ]
com.browseengine.bobo.facets.impl.DynamicTimeRangeFacetHandler$1,java.text.DecimalFormat,1,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.search.section.SectionSearchQuery,org.apache.lucene.search.Weight,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.data.MultiValueFacetDataCache,com.browseengine.bobo.facets.data.TermStringList,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.GeoFacetFilter,com.browseengine.bobo.facets.filter.RandomAccessFilter,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.RangeFacetHandler$1,com.browseengine.bobo.facets.impl.RangeFacetHandler,0,0,0,0,1,0,0,1,0,0,2,[  access$100 access$000 ],1,[  getFacetData ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiValueFacetCountCollector,com.browseengine.bobo.api.BrowseFacet,0,0,0,1,0,1,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.PathFacetHandler,com.browseengine.bobo.api.BrowseSelection,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.ComboFacetHandler,com.browseengine.bobo.api.BrowseSelection,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.RangeFacetHandler,com.browseengine.bobo.api.FacetSpec,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.MultiValueORFacetFilter$1,com.browseengine.bobo.docidset.RandomAccessDocIdSet,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.util.ListMerger,com.browseengine.bobo.api.FacetSpec,0,0,0,0,0,0,0,0,1,0,0,[  ],3,[  getMaxCount getOrderBy getCustomComparatorFactory ]
com.browseengine.bobo.facets.impl.FilteredRangeFacetHandler$1,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,0,0,0,1,1,0,[  ],0,[  ]
com.browseengine.bobo.util.ResultMerger,com.browseengine.bobo.util.ResultMerger$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiValueDocScorer,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,org.apache.lucene.document.Document,1,0,0,1,0,0,0,0,1,0,0,[  ],2,[  add getValues ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector$1,com.browseengine.bobo.api.FieldValueAccessor,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.query.scoring.FacetTermQuery,org.apache.lucene.index.Term,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.MultiValueFacetHandler$MultiValueDocScorer,com.browseengine.bobo.facets.data.MultiValueFacetDataCache,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.search.section.SectionSearchQueryPlanBuilder,com.browseengine.bobo.search.section.OrNode,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoSimpleFacetCountCollector,com.browseengine.bobo.facets.filter.GeoSimpleFacetFilter,0,0,0,0,0,0,0,0,0,0,1,[  parse ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector,com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector$GroupByFacetIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.index.digest.DataDigester,org.apache.lucene.document.Document,1,0,0,0,0,1,0,0,1,0,0,[  ],3,[  add getValues removeFields ]
com.browseengine.bobo.query.FacetBasedBoostScorerBuilder$FacetBasedBoostingScorer,com.browseengine.bobo.facets.FacetHandler,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,org.apache.lucene.search.Weight,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.MultiValueFacetFilter,com.browseengine.bobo.api.BoboIndexReader,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  maxDoc ]
com.browseengine.bobo.facets.impl.DynamicTimeRangeFacetHandler,java.text.DecimalFormat,1,0,0,0,0,1,0,0,1,1,0,[  ],1,[  format ]
com.browseengine.bobo.facets.impl.RangeFacetHandler,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.service.BrowseService,com.browseengine.bobo.api.BrowseRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiFacetDocComparatorSource,com.browseengine.bobo.sort.DocComparator,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.RangeFacetCountCollector,com.browseengine.bobo.api.ComparatorFactory,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  newComparator ]
com.browseengine.bobo.facets.filter.GeoFacetFilter$GeoDocIdSet,com.browseengine.bobo.facets.filter.GeoFacetFilter,0,0,0,0,0,0,0,0,0,0,1,[  inCircle ],0,[  ]
com.browseengine.bobo.index.MakeBobo,org.apache.lucene.store.FSDirectory,1,0,0,0,0,0,0,0,1,0,1,[  open ],0,[  ]
com.browseengine.bobo.facets.impl.GeoFacetHandler,com.browseengine.bobo.facets.impl.GeoFacetCountCollector$GeoRange,0,0,0,0,0,0,0,0,1,0,0,[  ],3,[  getLat getRad getLon ]
com.browseengine.bobo.facets.impl.PathFacetHandler,com.browseengine.bobo.facets.filter.RandomAccessFilter,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,com.browseengine.bobo.facets.FacetHandlerInitializerParam,0,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.api.MappedFacetAccessible,com.browseengine.bobo.facets.impl.PathFacetIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.DocComparatorSource$FloatDocComparatorSource$1,com.browseengine.bobo.sort.DocComparatorSource$FloatDocComparatorSource,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.EmptyFilter,com.browseengine.bobo.api.BoboIndexReader,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.data.FacetDataCache,com.browseengine.bobo.util.BigSegmentedArray,0,0,0,1,0,1,0,1,1,0,0,[  ],4,[  add maxValue get ensureCapacity ]
com.browseengine.bobo.facets.impl.MultiValueFacetHandler$1,com.browseengine.bobo.facets.impl.MultiValueFacetHandler,0,0,0,0,1,0,0,1,0,0,1,[  access$000 ],1,[  getFacetData ]
com.browseengine.bobo.facets.filter.GeoFacetFilter,com.browseengine.bobo.util.BigFloatArray,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiFacetDocComparatorSource,com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiFacetDocComparatorSource$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.DocComparatorSource,org.apache.lucene.index.IndexReader,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.Browsable,org.apache.lucene.search.SortField,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.search.section.IntMetaDataQuery,org.apache.lucene.index.IndexReader,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.AdaptiveFacetFilter,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector,com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.FacetFilter,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,1,0,0,1,1,0,[  ],0,[  ]
com.browseengine.bobo.service.BoboService,org.apache.lucene.index.IndexReader,1,0,0,0,0,0,0,0,1,0,1,[  open ],1,[  close ]
com.browseengine.bobo.facets.impl.HistogramFacetHandler$1,com.browseengine.bobo.api.FacetSpec,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboIndexReader,org.apache.lucene.document.Document,1,0,0,1,0,0,0,0,1,0,0,[  ],3,[  add getValues removeField ]
com.browseengine.bobo.search.BoboSearcher2,org.apache.lucene.util.ReaderUtil,1,0,0,0,0,0,0,0,0,0,1,[  gatherSubReaders ],0,[  ]
com.browseengine.bobo.impl.BrowseServiceImpl,com.browseengine.bobo.api.BrowseRequest,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboBrowser,com.browseengine.bobo.api.Browsable,0,0,0,1,0,1,0,0,1,0,0,[  ],2,[  getFacetNames getFacetHandler ]
com.browseengine.bobo.facets.impl.SimpleFacetHandler$SimpleBoboDocScorer,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.PathFacetCountCollector,com.browseengine.bobo.facets.impl.PathFacetCountCollector$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.statistics.FacetCountStatisicsGenerator,com.browseengine.bobo.api.FacetSpec,0,0,0,0,0,0,1,0,1,0,0,[  ],3,[  setExpandSelection setMaxCount setOrderBy ]
com.browseengine.bobo.api.MultiBoboBrowser,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],1,[  error ]
com.browseengine.bobo.sort.SortCollectorImpl,org.apache.lucene.document.Document,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleFacetHandler$SimpleBoboDocScorer,com.browseengine.bobo.util.BigSegmentedArray,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  size get ]
com.browseengine.bobo.facets.impl.MultiValueFacetHandler,com.browseengine.bobo.facets.impl.MultiValueFacetHandler$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.util.MemoryManager,org.apache.log4j.Logger,1,0,0,1,0,0,0,1,0,0,1,[  getLogger ],1,[  info ]
com.browseengine.bobo.sort.DocComparatorSource$DoubleDocComparatorSource,com.browseengine.bobo.sort.DocComparatorSource,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.DocComparatorSource$RelevanceDocComparatorSource$1,com.browseengine.bobo.sort.DocComparatorSource$RelevanceDocComparatorSource,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.FacetValueComparatorFactory,com.browseengine.bobo.api.FieldValueAccessor,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.EmptyFilter,com.browseengine.bobo.docidset.EmptyDocIdSet,0,0,0,0,0,0,0,0,0,0,1,[  getInstance ],0,[  ]
com.browseengine.bobo.facets.filter.GeoFacetFilter$GeoDocIdSet,com.browseengine.bobo.facets.filter.GeoFacetFilter$GeoDocIdSetIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.query.scoring.DefaultFacetTermScoringFunctionFactory,com.browseengine.bobo.query.scoring.DefaultFacetTermScoringFunction,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoSimpleFacetCountCollector,com.browseengine.bobo.facets.impl.DefaultFacetIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoFacetHandler$GeoFacetData,com.browseengine.bobo.api.BoboIndexReader,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  getFacetData maxDoc ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector,com.browseengine.bobo.util.BigSegmentedArray,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  get ]
com.browseengine.bobo.api.MultiBoboBrowser,org.apache.lucene.search.SortField,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.client.BoboCmdlineApp,com.browseengine.bobo.client.BrowseResultFormatter,0,0,0,0,0,0,0,0,0,0,1,[  formatResults ],0,[  ]
com.browseengine.bobo.facets.filter.MultiValueFacetFilter,com.browseengine.bobo.facets.filter.MultiValueFacetFilter$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.analysis.section.SectionTokenStream,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.index.digest.FileDigester,com.browseengine.bobo.index.digest.DataDigester$DataHandler,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BrowseResult,com.browseengine.bobo.api.BrowseHit,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.DynamicRangeFacetHandler$DynamicRangeFacetCountCollector,com.browseengine.bobo.facets.impl.RangeFacetCountCollector,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.AdaptiveFacetFilter,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],0,[  ]
com.browseengine.bobo.search.BoboSearcher2$FacetValidator$1,com.browseengine.bobo.search.FacetHitCollector,0,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.PathFacetCountCollector,com.browseengine.bobo.api.FacetSpec$FacetSortSpec,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  ordinal ]
com.browseengine.bobo.api.BoboSubBrowser,com.browseengine.bobo.api.BrowseResult,0,0,0,1,0,0,1,0,1,0,0,[  ],8,[  setSortCollector setNumHits setNumGroups addAll setHits setTotalDocs setGroupAccessible setTime ]
com.browseengine.bobo.facets.impl.CombinedFloatFacetIterator$FloatIteratorNode,com.browseengine.bobo.api.FloatFacetIterator,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  nextFloat ]
com.browseengine.bobo.facets.impl.FacetValueComparatorFactory,com.browseengine.bobo.util.IntBoundedPriorityQueue$IntComparator,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.RandomAccessAndFilter,com.browseengine.bobo.facets.filter.RandomAccessFilter,0,1,0,0,0,1,0,0,1,1,0,[  ],2,[  getRandomAccessDocIdSet getFacetSelectivity ]
com.browseengine.bobo.facets.impl.DynamicRangeFacetHandler,com.browseengine.bobo.facets.impl.DynamicRangeFacetHandler$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$2,org.apache.lucene.index.IndexReader,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.BucketFacetHandler$1,com.browseengine.bobo.facets.FacetCountCollector,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.DocComparatorSource$IntDocComparatorSource,com.browseengine.bobo.sort.DocComparatorSource$IntDocComparatorSource$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.search.section.OrNode,com.browseengine.bobo.search.section.SectionSearchQueryPlan$NodeQueue,0,0,0,0,0,0,1,1,0,0,0,[  ],5,[  pop add top size updateTop ]
com.browseengine.bobo.facets.data.MultiValueFacetDataCache,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],1,[  error ]
com.browseengine.bobo.facets.impl.DynamicRangeFacetHandler$DynamicRangeFacetCountCollector,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.query.scoring.FacetTermQuery$FacetTermWeight,com.browseengine.bobo.query.MatchAllDocIdSetIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.FacetRangeOrFilter$FacetOrRandomAccessDocIdSet,com.browseengine.bobo.facets.filter.FacetValueConverter,0,0,0,0,0,1,0,0,1,0,0,[  ],1,[  convert ]
com.browseengine.bobo.facets.impl.PathFacetHandler$PathValueConverter,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.FacetRangeFilter$FacetRangeValueConverter,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.DefaultFacetCountCollector,com.browseengine.bobo.api.FacetSpec,0,0,0,0,1,1,0,1,1,0,0,[  ],4,[  getMaxCount getOrderBy getCustomComparatorFactory getMinHitCount ]
com.browseengine.bobo.facets.impl.VirtualSimpleFacetHandler,com.browseengine.bobo.facets.impl.SimpleFacetHandler,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,com.browseengine.bobo.facets.filter.RandomAccessFilter,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.CombinedFacetAccessible,com.browseengine.bobo.api.IntFacetIterator,0,0,0,0,0,1,0,0,0,1,0,[  ],0,[  ]
com.browseengine.bobo.query.MatchAllDocIdSetIterator,org.apache.lucene.index.IndexReader,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  termDocs ]
com.browseengine.bobo.search.section.SectionSearchQueryPlanBuilder,com.browseengine.bobo.search.section.UnaryNotNode,0,0,0,0,0,0,1,0,0,1,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.GeoSimpleFacetCountCollector,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,0,1,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.statistics.FacetCountStatisicsGenerator,com.browseengine.bobo.api.BoboIndexReader,0,0,0,0,0,0,0,0,1,0,1,[  getInstance ],1,[  close ]
com.browseengine.bobo.facets.filter.FacetValueConverter$DefaultFacetDataCacheConverter,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,0,1,0,1,[  convert ],0,[  ]
com.browseengine.bobo.facets.impl.PathFacetCountCollector,com.browseengine.bobo.facets.data.FacetDataCache,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.data.FacetDataCache$FacetDocComparatorSource$1,com.browseengine.bobo.facets.data.TermValueList,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  get ]
com.browseengine.bobo.facets.filter.RandomAccessNotFilter,com.browseengine.bobo.facets.filter.RandomAccessNotFilter$1,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboIndexReader,com.browseengine.bobo.api.BoboIndexReader$WorkArea,0,0,0,0,1,1,1,1,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.BucketFacetHandler$1,com.browseengine.bobo.api.BoboIndexReader,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  numDocs ]
com.browseengine.bobo.api.BoboSubBrowser$1,org.apache.lucene.document.FieldSelectorResult,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleFacetHandler$SimpleBoboDocScorer,com.browseengine.bobo.query.scoring.FacetTermScoringFunction,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  explain score ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$1,com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$GroupbyFacetCountCollector,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.RangeFacetCountCollector,com.browseengine.bobo.facets.impl.RangeFacetCountCollector$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.LuceneCustomDocComparatorSource$1,org.apache.lucene.search.Scorer,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.SortCollector,javax.management.ObjectName,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.DynamicRangeFacetHandler,com.browseengine.bobo.sort.DocComparatorSource,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.SortCollectorImpl,com.browseengine.bobo.api.FacetAccessible,0,0,0,1,0,1,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.SimpleGroupbyFacetHandler$2,com.browseengine.bobo.sort.DocComparatorSource,0,1,0,0,0,0,0,0,1,0,0,[  ],1,[  getComparator ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler,com.browseengine.bobo.query.scoring.FacetTermScoringFunctionFactory,0,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.LuceneCustomDocComparatorSource$1,com.browseengine.bobo.sort.DocComparator,0,1,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.FacetSpec$FacetSortSpec,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.AbstractRuntimeFacetHandlerFactory,com.browseengine.bobo.facets.RuntimeFacetHandlerFactory,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.DefaultFacetCountCollector,com.browseengine.bobo.util.MemoryManagerAdminMBean,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.query.FacetBasedBoostScorerBuilder,org.apache.lucene.index.IndexReader,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.query.scoring.FacetScoreable,com.browseengine.bobo.query.scoring.BoboDocScorer,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.DocComparatorSource$ShortDocComparatorSource,com.browseengine.bobo.sort.DocComparatorSource,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.CompactMultiValueFacetFilter,com.browseengine.bobo.facets.FacetHandler,0,0,0,0,0,1,0,1,1,0,0,[  ],1,[  getFacetData ]
com.browseengine.bobo.api.Browsable,org.apache.lucene.search.Explanation,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.impl.CompactMultiValueFacetHandler$CompactMultiValueFacetCountCollector,com.browseengine.bobo.api.BrowseSelection,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.filter.GeoFacetFilter$GeoDocIdSetIterator,com.browseengine.bobo.util.BigFloatArray,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  get ]
com.browseengine.bobo.facets.statistics.FacetCountStatisicsGenerator,com.browseengine.bobo.api.FacetAccessible,0,0,0,0,0,1,0,0,1,1,0,[  ],0,[  ]
com.browseengine.bobo.query.RecencyBoostScorerBuilder,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.search.section.PhraseNode,com.browseengine.bobo.search.section.AndNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.sort.SortCollectorImpl,com.browseengine.bobo.api.Browsable,0,0,0,0,0,1,0,1,1,0,0,[  ],2,[  getFacetHandlerMap getFacetHandler ]
com.browseengine.bobo.facets.impl.PathFacetCountCollector,com.browseengine.bobo.facets.impl.FacetHitcountComparatorFactory,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.browseengine.bobo.api.BoboSubBrowser,org.apache.lucene.search.Explanation,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
com.browseengine.bobo.facets.CombinedFacetAccessible,com.browseengine.bobo.api.LongFacetIterator,0,0,0,0,0,1,0,0,0,1,0,[  ],0,[  ]
com.browseengine.bobo.search.section.SectionSearchQuery$SectionSearchWeight,com.browseengine.bobo.search.section.SectionSearchQuery$SectionSearchScorer,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
