Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.andromda.samples.carrental.contracts.AccidentDocDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDao,org.andromda.samples.carrental.contracts.HandoutDoc,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDao,org.andromda.samples.carrental.contracts.PartnerInAccident,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$2,org.andromda.samples.carrental.inventory.CarTypeDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  update ]
org.andromda.samples.carrental.contracts.ContractDao,org.andromda.samples.carrental.contracts.Contract,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase$2,org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  update ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase$1,org.andromda.samples.carrental.inventory.CarAccessoryType,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.customers.Driver$Factory,org.andromda.samples.carrental.customers.Driver,0,0,0,1,0,0,0,0,1,0,0,[  ],7,[  setName setLicenseNo setContracts setCustomer setSurname setLicenseIssuedBy setBirthDate ]
